Data_Abertura;Tipo;Motivo;Detalhe_Motivo;Status;Agrupamento;Nome;Porte;Grupo_Economico;UF
11/05/2023;Reclamação;Falha;Falha/Interrupção do serviço;Não Respondida;SCM;CLARO S.A.;Grande;Claro;PA
04/07/2022;Reclamação;Instalação;Prazo de instalação excedido;Em Andamento;SCM;CLARO S.A.;Grande;Claro;PE
09/02/2022;Reclamação;Falha;Falha/Interrupção do serviço;Em Andamento;SCM;OI S.A.;Grande;Oi;RJ
30/07/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;MG
01/02/2022;Reclamação;Falha;Falha/Interrupção do serviço;Em Andamento;SCM;TIM CELULAR;Grande;TIM Group;RJ
23/01/2023;Reclamação;Contrato;Cancelamento não realizado;Não Respondida;SCM;CLARO S.A.;Grande;Claro;SP
20/06/2022;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RN
07/09/2023;Reclamação;Contrato;Cancelamento não realizado;Em Andamento;SCM;CLARO S.A.;Grande;Claro;MG
10/12/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;OI S.A.;Grande;Oi;SP
17/03/2023;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;CLARO S.A.;Grande;Claro;PR
07/04/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;SERCOMTEL S.A.;Pequeno;Sercomtel;RS
21/07/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;RS
10/08/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;Oi S.A.;Grande;Oi;SP
18/02/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;SC
06/01/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Em Andamento;SCM;TIM CELULAR;Grande;TIM Group;RJ
17/07/2023;Reclamação;NÃO INFORMADO;Outros;Em Andamento;SCM;OI S.A.;Grande;Oi;GO
09/05/2022;Reclamação;Falha;NÃO INFORMADO;Não Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;BA
29/07/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;RJ
18/07/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;EMBRATEL S.A.;N/A;Claro;SP
22/07/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;SP
26/05/2022;Reclamação;Falha;Falha/Interrupção do serviço;Em Andamento;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PR
06/06/2022;Reclamação;Falha;Falha/Interrupção do serviço;Não Respondida;SCM;TELEFONICA BRASIL S.A.;N/A;Vivo;MG
10/03/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;OI S.A.;Grande;Oi;DF
26/05/2022;Reclamação;Cobrança;Cobrança indevida;Não Respondida;SCM;TIM CELULAR;Grande;TIM Group;SP
13/01/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;Telefonica Brasil S.A.;Grande;Vivo;SP
13/03/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;CLARO S.A.;Grande;Claro;SP
21/07/2023;Reclamação;Outros;Outros;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;PR
06/10/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SC
31/07/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RS
11/07/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;SERCOMTEL S.A.;Pequeno;Sercomtel;RJ
09/08/2023;Reclamação;Falha;Falha/Interrupção do serviço;Não Respondida;SCM;TIM CELULAR;Grande;TIM Group;RJ
12/10/2023;Reclamação;Instalação;Prazo de instalação excedido;Não Respondida;SCM;TIM CELULAR;Grande;TIM Group;SC
11/03/2023;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;RS
11/07/2023;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;CLARO S.A.;Grande;Claro;RS
21/07/2023;Reclamação;Instalação;Prazo de instalação excedido;Não Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP
02/10/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;CE
06/11/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TIM CELULAR;Grande;TIM Group;PA
15/02/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;RS
15/07/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;NÃO INFORMADO;Vivo;SP
14/07/2022;Reclamação;Instalação;Prazo de instalação excedido;Não Respondida;SCM;OI S.A.;Grande;Oi;RJ
02/07/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;SC
28/08/2022;Reclamação;Falha;Falha/Interrupção do serviço;Não Respondida;SCM;TIM CELULAR;Grande;TIM Group;SP
22/01/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;AM
26/08/2023;Reclamação;Instalação;Prazo de instalação excedido;Em Andamento;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;MT
26/05/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;SP
01/02/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PA
28/03/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RN
19/03/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Em Andamento;SCM;OI S.A.;Grande;Oi;SP
08/04/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM CELULAR;Grande;TIM Group;MA
18/04/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;TIM CELULAR;Grande;TIM Group;GO
11/05/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TIM CELULAR;Grande;TIM Group;RR
18/02/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM CELULAR;Grande;TIM Group;SP
26/04/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;AM
15/09/2022;Reclamação;Instalação;Prazo de instalação excedido;Em Andamento;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MT
10/06/2022;Reclamação;Cobrança;N/A;Respondida;SCM;CLARO S.A.;Grande;Claro;SP
01/06/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;PE
05/11/2023;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;OI S.A.;Grande;Oi;RN
10/03/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;SP
20/08/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;OI S.A.;Grande;Oi;MG
16/12/2022;Reclamação; ;Cobrança indevida;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;BA
13/05/2023;Reclamação;Contrato;Cancelamento não realizado;Em Andamento;SCM;Tim Celular;Grande;TIM Group;SP
24/05/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;DF
21/08/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MA
22/07/2023;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;CLARO S/A;Grande;Claro;BA
29/06/2022;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;CLARO S.A.;Grande;Claro;SP
07/05/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RR
24/01/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;RS
04/12/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TIM CELULAR;Grande;TIM Group;SP
30/11/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;OI S.A.;Grande;Oi;PA
29/07/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP
26/07/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;GO
21/10/2023;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;CLARO S.A.;Grande;Claro;PE
22/03/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;BA
27/03/2022;Reclamação;Cobrança;Cobrança indevida;Em Andamento;SCM;Embratel S.A.;Grande;Claro;RJ
24/10/2023;Reclamação;Cobrança;Cobrança indevida;Não Respondida;SCM;CLARO S.A.;Grande;Claro;SP
26/02/2022;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;TIM CELULAR;Grande;TIM Group;SP
10/03/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM CELULAR;Grande;TIM Group;RJ
14/05/2022;Reclamação;Atendimento;Atendimento inadequado;Não Respondida;SCM;CLARO S.A.;Grande;Claro;SP
10/03/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP
25/05/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;CE
27/11/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM CELULAR;Grande;TIM Group;SP
10/01/2023;Reclamação;Outros;Outros;Respondida;SCM;CLARO S.A.;Grande;Claro;MG
04/04/2023;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MG
13/12/2022;Reclamação;Cobrança;Cobrança indevida;Não Respondida;SCM;Embratel S.A.;Grande;Claro;MG
14/09/2023;Reclamação;Falha;Falha/Interrupção do serviço;Não Respondida;SCM;CLARO S.A.;Grande;Claro;RS
11/03/2023;Reclamação;N/A;Falha/Interrupção do serviço;Em Andamento;SCM;TIM CELULAR;Grande;TIM Group;SP
20/11/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;Oi S.A.;Grande;Oi;MA
08/02/2023;Reclamação;Instalação;Prazo de instalação excedido;Não Respondida;SCM;OI S.A.;Grande;Oi;AC
17/06/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM CELULAR;Grande;TIM Group;CE
30/07/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;Claro S.A.;Grande;Claro;AM
05/08/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;RS
22/07/2023;Reclamação;Cobrança;Cobrança indevida;Não Respondida;SCM;TIM CELULAR;Grande;TIM Group;RJ
30/03/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;SC
14/06/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;Tim Celular;Grande;TIM Group;MG
08/07/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;TIM CELULAR;Grande;TIM Group;MG
18/07/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S/A;Grande;Claro;BA
14/12/2023;Reclamação;Contrato;NÃO INFORMADO;Respondida;SCM;OI S.A.;Grande;Oi;PR
08/12/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;CLARO S.A.;Grande;Claro;RJ
24/04/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM CELULAR;Grande;TIM Group;SP
13/12/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S/A;Grande;Claro;SP
27/03/2023;Reclamação;Falha;Falha/Interrupção do serviço;Em Andamento;SCM;CLARO S.A.;Grande;Claro;RN
10/09/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;CLARO S.A.;Grande;Claro;CE
14/08/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S/A;Grande;Claro;BA
02/04/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;OI S.A.;Grande;Oi;PE
12/04/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;RJ
04/02/2022;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;CLARO S.A.;Grande;Claro;SP
10/02/2022;Reclamação;Cobrança;Cobrança indevida;Não Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MG
20/04/2023;Reclamação;Cobrança;Cobrança indevida;Em Andamento;SCM; ;Grande;Claro;DF
05/02/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;AL
13/02/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;OI S.A.;Grande;Oi;PE
19/11/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;SC
18/03/2023;Reclamação;N/A;Velocidade abaixo do contratado;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;GO
28/04/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;OI S.A.;Grande;Oi;PE
22/06/2023;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;CLARO S.A.;Grande;Claro;SP
09/11/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;AL
06/04/2022;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;TIM CELULAR;-;TIM Group;SP
17/03/2022;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;TIM CELULAR;Grande;TIM Group;CE
25/12/2022;Reclamação;Cobrança;Cobrança indevida;Não Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP
05/10/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;Tim Celular;Grande;TIM Group;BA
16/12/2023;Reclamação;Contrato;Cancelamento não realizado;Em Andamento;SCM;OI S.A.;Grande;Oi;RJ
27/05/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;PA
12/08/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;CLARO S.A.;Grande;Claro;BA
23/06/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TIM CELULAR;Grande;TIM Group;RN
14/03/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Em Andamento;SCM;TIM CELULAR;Grande;TIM Group;SC
01/05/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM CELULAR;Grande;TIM Group;MA
24/10/2022;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MA
19/04/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;SC
12/09/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM CELULAR;Grande;TIM Group;MS
01/02/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;OI S.A.;Grande;Oi;CE
21/06/2023;Reclamação;Outros;Outros;Não Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RS
15/10/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM CELULAR;Grande;TIM Group;SC
11/07/2023;Reclamação;Cobrança;Cobrança indevida;Não Respondida;SCM;OI S.A.;Grande;Oi;PA
18/11/2022;Reclamação;Cobrança;Cobrança indevida;Não Respondida;SCM;OI S.A.;Grande;Oi;SP
25/10/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;BA
16/09/2022;Reclamação;Instalação;Prazo de instalação excedido;Não Respondida;SCM;CLARO S.A.;NÃO INFORMADO;Claro;ES
04/10/2023;Reclamação;Velocidade; ;Respondida;SCM;CLARO S.A.;Grande;Claro;RJ
22/01/2023;Reclamação;Cobrança;Cobrança indevida;Em Andamento;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;AL
04/01/2023;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;TIM CELULAR;Grande;TIM Group;BA
21/01/2022;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;CLARO S.A.;Grande;Claro;BA
27/03/2023;Reclamação;Contrato;Cancelamento não realizado;Não Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PR
14/09/2023;Reclamação;Falha;Falha/Interrupção do serviço;Em Andamento;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP
04/10/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM CELULAR;Grande; ;RN
14/03/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ
26/09/2023;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;PB
18/04/2023;Reclamação;Cobrança;Cobrança indevida;Em Andamento;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;CE
17/12/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;MA
24/10/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;-;PA
03/06/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TIM CELULAR;Grande;TIM Group;SP
02/12/2022;Reclamação;Falha; ;Não Respondida;SCM;TIM CELULAR;Grande;TIM Group;RO
28/10/2022;Reclamação;Cobrança;Cobrança indevida;Em Andamento;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PA
27/04/2022;Reclamação;Falha;Falha/Interrupção do serviço;Não Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;BA
21/12/2023;Reclamação;Instalação;Prazo de instalação excedido;Em Andamento;SCM;CLARO S.A.;Grande;Claro;SP
18/12/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;AC
27/12/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;SP
01/06/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP
10/02/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;OI S.A.;Grande;Oi;SP
23/10/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;Embratel S.A.;Grande;Claro;CE
06/11/2022;Reclamação;N/A;Cobrança indevida;Em Andamento;SCM;EMBRATEL S.A.;Grande;Claro;PR
22/03/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM CELULAR;Grande;TIM Group;SP
24/01/2022;Reclamação;Cobrança;Cobrança indevida;Em Andamento;SCM;CLARO S.A.;Grande;Claro;MG
19/04/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;SP
06/12/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;RJ
31/08/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Em Andamento;SCM;CLARO S.A.;Grande;Claro;PR
07/11/2022;Reclamação;Cobrança;N/A;Em Andamento;SCM;CLARO S.A.;Grande;Claro;SP
16/04/2023;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;Telefonica Brasil S.A.;NÃO INFORMADO;Vivo;SP
20/12/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM CELULAR;Grande;TIM Group;RJ
10/10/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM CELULAR;Grande;TIM Group;MG
01/06/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;Tim Celular;Grande;TIM Group;RJ
04/12/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;TIM CELULAR;Grande;TIM Group;SC
22/08/2023;Reclamação;Cobrança; ;Em Andamento;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP
28/07/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Em Andamento;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;BA
19/01/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PR
05/05/2022;Reclamação;Cobrança;-;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP
21/10/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM CELULAR;Grande;TIM Group;PE
21/04/2022;Reclamação;Atendimento;Atendimento inadequado;Em Andamento;SCM;TIM CELULAR;Grande;TIM Group;SP
24/11/2022;Reclamação;Contrato;Cancelamento não realizado;Não Respondida;SCM;OI S.A.;Grande;Oi;MA
23/12/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;Oi S.A.;Grande;Oi;AM
02/07/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;SP
11/02/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;OI S.A.;Grande;Oi;SP
08/09/2022;Reclamação;Falha;Falha/Interrupção do serviço;Não Respondida;SCM;CLARO S.A.;Grande;Claro;SP
19/05/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM CELULAR;Grande;TIM Group;AM
25/03/2022;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PB
29/07/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;Claro S.A.;Grande;Claro;RJ
12/01/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MS
29/03/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;PR
17/12/2022;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;TIM CELULAR;Grande;TIM Group;SP
03/08/2023;Reclamação;Falha;Falha/Interrupção do serviço;Não Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PI
21/08/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;OI S.A.;Grande;Oi;SP
25/12/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;PE
10/02/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PE
03/05/2022;Reclamação; ;Atendimento inadequado;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;MA
15/02/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Em Andamento;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PB
05/02/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;MG
18/01/2022;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;Embratel S.A.;Grande;Claro;AM
18/10/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;Telefonica Brasil S.A.;Grande;Vivo;SP
02/04/2022;Reclamação;Outros;Outros;Respondida;SCM;CLARO S.A.;Grande;Claro;GO
08/06/2022;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RS
10/10/2022;Reclamação;Atendimento;Atendimento inadequado;Não Respondida;SCM;CLARO S.A.;Grande;NÃO INFORMADO;BA
26/01/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;OI S.A.;Grande;Oi;MG
15/01/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S/A;Grande;Claro;SC
01/11/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;BA
